,date,median_list_price_yoy,year,DATE,FED RATES,Mtg30,Mtg15,FHA 30,Jumbo30
1680,5/31/2022,0.294383562,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1681,5/31/2022,0.294383562,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1682,5/31/2022,0.219512195,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1683,5/31/2022,0.219512195,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1684,5/31/2022,0.219512195,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1685,5/31/2022,0.219512195,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1686,5/31/2022,0.219512195,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1687,5/31/2022,0.219512195,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1688,5/31/2022,0.219512195,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1689,5/31/2022,0.219512195,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1690,5/31/2022,0.219512195,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1691,5/31/2022,0.219512195,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1692,5/31/2022,0.219512195,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1693,5/31/2022,0.081607419,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1694,5/31/2022,0.081607419,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1695,5/31/2022,0.081607419,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1696,5/31/2022,0.081607419,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1697,5/31/2022,0.081607419,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1698,5/31/2022,0.081607419,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1699,5/31/2022,0.081607419,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1700,5/31/2022,0.081607419,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1701,5/31/2022,0.081607419,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1702,5/31/2022,0.081607419,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1703,5/31/2022,0.081607419,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1704,5/31/2022,0.19047619,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1705,5/31/2022,0.19047619,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1706,5/31/2022,0.19047619,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1707,5/31/2022,0.19047619,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1708,5/31/2022,0.19047619,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1709,5/31/2022,0.19047619,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1710,5/31/2022,0.19047619,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1711,5/31/2022,0.19047619,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1712,5/31/2022,0.19047619,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1713,5/31/2022,0.19047619,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1714,5/31/2022,0.19047619,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1715,6/30/2022,0.176470588,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1716,6/30/2022,0.176470588,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1717,6/30/2022,0.176470588,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1718,6/30/2022,0.176470588,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1719,6/30/2022,0.176470588,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1720,6/30/2022,0.176470588,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1721,6/30/2022,0.176470588,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1722,6/30/2022,0.176470588,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1723,6/30/2022,0.176470588,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1724,6/30/2022,0.176470588,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1725,6/30/2022,0.176470588,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1726,6/30/2022,0.112488144,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1727,6/30/2022,0.112488144,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1728,6/30/2022,0.112488144,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1729,6/30/2022,0.112488144,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1730,6/30/2022,0.112488144,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1731,6/30/2022,0.112488144,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1732,6/30/2022,0.112488144,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1733,6/30/2022,0.112488144,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1734,6/30/2022,0.112488144,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1735,6/30/2022,0.112488144,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1736,6/30/2022,0.112488144,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1737,6/30/2022,0.14953271,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1738,6/30/2022,0.14953271,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1739,6/30/2022,0.14953271,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1740,6/30/2022,0.14953271,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1741,6/30/2022,0.14953271,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1742,6/30/2022,0.14953271,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1743,6/30/2022,0.14953271,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1744,6/30/2022,0.14953271,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1745,6/30/2022,0.14953271,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1746,6/30/2022,0.14953271,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1747,6/30/2022,0.14953271,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1748,6/30/2022,0.202016835,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1749,6/30/2022,0.202016835,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1750,6/30/2022,0.202016835,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1751,6/30/2022,0.202016835,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1752,6/30/2022,0.202016835,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1753,6/30/2022,0.202016835,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1754,6/30/2022,0.202016835,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1755,6/30/2022,0.202016835,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1756,6/30/2022,0.202016835,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1757,6/30/2022,0.202016835,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1758,6/30/2022,0.202016835,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1759,6/30/2022,0.243309002,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1760,6/30/2022,0.243309002,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1761,6/30/2022,0.243309002,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1762,6/30/2022,0.243309002,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1763,6/30/2022,0.243309002,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1764,6/30/2022,0.243309002,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1765,6/30/2022,0.243309002,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1766,6/30/2022,0.243309002,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1767,6/30/2022,0.243309002,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1768,6/30/2022,0.243309002,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1769,6/30/2022,0.243309002,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1770,7/31/2022,0.137774968,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1771,7/31/2022,0.137774968,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1772,7/31/2022,0.137774968,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1773,7/31/2022,0.137774968,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1774,7/31/2022,0.137774968,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1775,7/31/2022,0.137774968,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1776,7/31/2022,0.137774968,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1777,7/31/2022,0.137774968,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1778,7/31/2022,0.137774968,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1779,7/31/2022,0.137774968,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1780,7/31/2022,0.137774968,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1781,7/31/2022,0.13158241,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1782,7/31/2022,0.13158241,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1783,7/31/2022,0.13158241,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1784,7/31/2022,0.13158241,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1785,7/31/2022,0.13158241,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1786,7/31/2022,0.13158241,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1787,7/31/2022,0.13158241,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1788,7/31/2022,0.13158241,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1789,7/31/2022,0.13158241,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1790,7/31/2022,0.13158241,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1791,7/31/2022,0.13158241,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1792,7/31/2022,0.166925065,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1793,7/31/2022,0.166925065,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1794,7/31/2022,0.166925065,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1795,7/31/2022,0.166925065,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1796,7/31/2022,0.166925065,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1797,7/31/2022,0.166925065,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1798,7/31/2022,0.166925065,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1799,7/31/2022,0.166925065,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1800,7/31/2022,0.166925065,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1801,7/31/2022,0.166925065,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1802,7/31/2022,0.166925065,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1803,7/31/2022,0.123447619,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1804,7/31/2022,0.123447619,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1805,7/31/2022,0.123447619,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1806,7/31/2022,0.123447619,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1807,7/31/2022,0.123447619,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1808,7/31/2022,0.123447619,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1809,7/31/2022,0.123447619,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1810,7/31/2022,0.123447619,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1811,7/31/2022,0.123447619,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1812,7/31/2022,0.123447619,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1813,7/31/2022,0.123447619,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1814,7/31/2022,0.100237485,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1815,7/31/2022,0.100237485,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1816,7/31/2022,0.100237485,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1817,7/31/2022,0.100237485,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1818,7/31/2022,0.100237485,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1819,7/31/2022,0.100237485,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1820,7/31/2022,0.100237485,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1821,7/31/2022,0.100237485,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1822,7/31/2022,0.100237485,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1823,7/31/2022,0.100237485,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1824,7/31/2022,0.100237485,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1825,8/31/2022,0.092046349,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1826,8/31/2022,0.092046349,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1827,8/31/2022,0.092046349,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1828,8/31/2022,0.092046349,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1829,8/31/2022,0.092046349,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1830,8/31/2022,0.092046349,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1831,8/31/2022,0.092046349,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1832,8/31/2022,0.092046349,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1833,8/31/2022,0.092046349,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1834,8/31/2022,0.092046349,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1835,8/31/2022,0.092046349,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1836,8/31/2022,0.226126283,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1837,8/31/2022,0.226126283,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1838,8/31/2022,0.226126283,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1839,8/31/2022,0.226126283,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1840,8/31/2022,0.226126283,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1841,8/31/2022,0.226126283,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1842,8/31/2022,0.226126283,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1843,8/31/2022,0.226126283,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1844,8/31/2022,0.226126283,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1845,8/31/2022,0.226126283,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1846,8/31/2022,0.226126283,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1847,8/31/2022,0.068965517,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1848,8/31/2022,0.068965517,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1849,8/31/2022,0.068965517,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1850,8/31/2022,0.068965517,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1851,8/31/2022,0.068965517,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1852,8/31/2022,0.068965517,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1853,8/31/2022,0.068965517,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1854,8/31/2022,0.068965517,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1855,8/31/2022,0.068965517,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1856,8/31/2022,0.068965517,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1857,8/31/2022,0.068965517,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1858,8/31/2022,0.047619048,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1859,8/31/2022,0.047619048,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1860,8/31/2022,0.047619048,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1861,8/31/2022,0.047619048,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1862,8/31/2022,0.047619048,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1863,8/31/2022,0.047619048,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1864,8/31/2022,0.047619048,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1865,8/31/2022,0.047619048,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1866,8/31/2022,0.047619048,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1867,8/31/2022,0.047619048,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1868,8/31/2022,0.047619048,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1869,8/31/2022,0.041286567,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1870,8/31/2022,0.041286567,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1871,8/31/2022,0.041286567,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1872,8/31/2022,0.041286567,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1873,8/31/2022,0.041286567,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1874,8/31/2022,0.041286567,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1875,8/31/2022,0.041286567,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1876,8/31/2022,0.041286567,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1877,8/31/2022,0.041286567,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1878,8/31/2022,0.041286567,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1879,8/31/2022,0.041286567,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1880,9/30/2022,0.117023411,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1881,9/30/2022,0.117023411,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1882,9/30/2022,0.117023411,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1883,9/30/2022,0.117023411,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1884,9/30/2022,0.117023411,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1885,9/30/2022,0.117023411,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1886,9/30/2022,0.117023411,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1887,9/30/2022,0.117023411,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1888,9/30/2022,0.117023411,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1889,9/30/2022,0.117023411,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1890,9/30/2022,0.117023411,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1891,9/30/2022,0.052325581,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1892,9/30/2022,0.052325581,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1893,9/30/2022,0.052325581,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1894,9/30/2022,0.052325581,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1895,9/30/2022,0.052325581,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1896,9/30/2022,0.052325581,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1897,9/30/2022,0.052325581,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1898,9/30/2022,0.052325581,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1899,9/30/2022,0.052325581,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1900,9/30/2022,0.052325581,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1901,9/30/2022,0.052325581,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1902,9/30/2022,0.072840099,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1903,9/30/2022,0.072840099,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1904,9/30/2022,0.072840099,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1905,9/30/2022,0.072840099,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1906,9/30/2022,0.072840099,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1907,9/30/2022,0.072840099,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1908,9/30/2022,0.072840099,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1909,9/30/2022,0.072840099,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1910,9/30/2022,0.072840099,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1911,9/30/2022,0.072840099,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1912,9/30/2022,0.072840099,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1913,9/30/2022,0.030862897,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1914,9/30/2022,0.030862897,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1915,9/30/2022,0.030862897,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1916,9/30/2022,0.030862897,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1917,9/30/2022,0.030862897,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1918,9/30/2022,0.030862897,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1919,9/30/2022,0.030862897,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1920,9/30/2022,0.030862897,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1921,9/30/2022,0.030862897,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1922,9/30/2022,0.030862897,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1923,9/30/2022,0.030862897,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1924,9/30/2022,0.065162907,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1925,9/30/2022,0.065162907,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1926,9/30/2022,0.065162907,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1927,9/30/2022,0.065162907,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1928,9/30/2022,0.065162907,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1929,9/30/2022,0.065162907,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1930,9/30/2022,0.065162907,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1931,9/30/2022,0.065162907,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1932,9/30/2022,0.065162907,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1933,9/30/2022,0.065162907,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1934,9/30/2022,0.065162907,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1935,10/31/2022,0.184369286,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1936,10/31/2022,0.184369286,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1937,10/31/2022,0.184369286,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1938,10/31/2022,0.184369286,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1939,10/31/2022,0.184369286,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1940,10/31/2022,0.184369286,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1941,10/31/2022,0.184369286,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1942,10/31/2022,0.184369286,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1943,10/31/2022,0.184369286,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1944,10/31/2022,0.184369286,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1945,10/31/2022,0.184369286,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1946,10/31/2022,0.074057471,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1947,10/31/2022,0.074057471,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1948,10/31/2022,0.074057471,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1949,10/31/2022,0.074057471,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1950,10/31/2022,0.074057471,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1951,10/31/2022,0.074057471,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1952,10/31/2022,0.074057471,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1953,10/31/2022,0.074057471,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1954,10/31/2022,0.074057471,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1955,10/31/2022,0.074057471,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1956,10/31/2022,0.074057471,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1957,10/31/2022,0.109260286,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1958,10/31/2022,0.109260286,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1959,10/31/2022,0.109260286,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1960,10/31/2022,0.109260286,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1961,10/31/2022,0.109260286,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1962,10/31/2022,0.109260286,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1963,10/31/2022,0.109260286,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1964,10/31/2022,0.109260286,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1965,10/31/2022,0.109260286,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1966,10/31/2022,0.109260286,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1967,10/31/2022,0.109260286,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1968,10/31/2022,0.099965517,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1969,10/31/2022,0.099965517,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1970,10/31/2022,0.099965517,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1971,10/31/2022,0.099965517,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1972,10/31/2022,0.099965517,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1973,10/31/2022,0.099965517,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1974,10/31/2022,0.099965517,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1975,10/31/2022,0.099965517,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1976,10/31/2022,0.099965517,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1977,10/31/2022,0.099965517,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1978,10/31/2022,0.099965517,2022,2022-11,3.78,4.55,5.9,6.479,6.419
1979,10/31/2022,0.003253769,2022,2022-01,0.08,4.43,2.8,3.864,3.454
1980,10/31/2022,0.003253769,2022,2022-02,0.08,4.46,3.14,4.114,3.755
1981,10/31/2022,0.003253769,2022,2022-03,0.2,4.44,3.83,4.81,4.367
1982,10/31/2022,0.003253769,2022,2022-04,0.33,4.45,4.4,5.275,4.89
1983,10/31/2022,0.003253769,2022,2022-05,0.77,4.44,4.31,5.254,4.923
1984,10/31/2022,0.003253769,2022,2022-06,1.21,4.4,4.83,5.591,5.339
1985,10/31/2022,0.003253769,2022,2022-07,1.68,4.42,4.58,5.269,5.024
1986,10/31/2022,0.003253769,2022,2022-08,2.33,4.47,4.85,5.656,5.572
1987,10/31/2022,0.003253769,2022,2022-09,2.56,4.58,5.96,6.524,6.491
1988,10/31/2022,0.003253769,2022,2022-10,3.08,4.55,6.36,6.854,6.778
1989,10/31/2022,0.003253769,2022,2022-11,3.78,4.55,5.9,6.479,6.419
